Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
21,No,Travel_Rarely,Research & Development,2,Marketing,Male,5,Research Director,2,Single,20000,No,3,33,2,3,23,1
46,No,Travel_Rarely,Research & Development,4,Human Resources,Male,2,Laboratory Technician,2,Married,13995,Yes,3,23,1,1,16,6
51,No,Travel_Rarely,Sales,1,Life Sciences,Female,1,Manager,3,Divorced,9104,No,3,27,4,1,1,1
30,No,Travel_Frequently,Research & Development,4,Human Resources,Male,4,Research Scientist,4,Married,19287,No,3,21,0,1,12,12
59,No,Travel_Rarely,Human Resources,2,Medical,Male,2,Manager,4,Divorced,13079,No,3,30,4,2,30,14
26,No,Travel_Rarely,Sales,4,Technical Degree,Female,1,Sales Executive,2,Married,10554,No,3,28,3,1,28,10
59,Yes,Travel_Rarely,Research & Development,5,Life Sciences,Male,4,Research Director,2,Married,20000,No,3,35,5,3,27,0
48,No,Travel_Rarely,Sales,3,Technical Degree,Male,2,Sales Executive,3,Divorced,14063,Yes,3,35,2,3,26,6
24,No,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,4,Married,13835,No,3,22,0,3,14,14
21,No,Non-Travel,Sales,5,Other,Male,4,Sales Executive,2,Married,19000,Yes,4,30,1,2,30,7
36,No,Non-Travel,Human Resources,5,Medical,Male,2,Human Resources,4,Married,15415,Yes,4,39,2,4,39,9
59,No,Travel_Frequently,Research & Development,2,Medical,Male,1,Healthcare Representative,2,Married,9717,Yes,3,14,1,2,14,4
47,No,Travel_Rarely,Sales,3,Other,Female,2,Sales Executive,3,Single,12196,No,3,32,3,3,32,8
48,Yes,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,4,Divorced,16185,No,4,19,5,3,19,0
52,Yes,Travel_Rarely,Sales,1,Marketing,Female,4,Sales Executive,2,Divorced,16229,Yes,4,21,0,4,11,1
38,No,Travel_Frequently,Research & Development,2,Life Sciences,Male,4,Research Scientist,2,Married,20000,No,4,36,3,2,36,18
48,No,Travel_Rarely,Sales,1,Medical,Male,4,Manager,2,Married,14383,No,3,8,3,3,8,8
36,No,Non-Travel,Research & Development,4,Technical Degree,Male,3,Healthcare Representative,2,Married,17515,No,3,32,5,1,22,19
48,No,Travel_Rarely,Research & Development,5,Human Resources,Male,1,Laboratory Technician,3,Married,10540,No,3,18,3,1,7,7
49,No,Non-Travel,Sales,1,Technical Degree,Female,4,Sales Executive,4,Married,18216,No,3,35,3,3,31,8
19,No,Non-Travel,Research & Development,5,Medical,Male,1,Research Director,4,Divorced,10487,No,3,13,1,1,13,9
27,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Healthcare Representative,1,Married,13444,No,3,26,6,4,26,5
19,No,Non-Travel,Sales,4,Marketing,Female,1,Sales Executive,4,Single,11334,No,3,35,4,3,24,16
19,No,Travel_Rarely,Sales,2,Marketing,Female,1,Sales Representative,1,Divorced,10339,No,3,32,1,2,12,5
41,No,Travel_Rarely,Sales,4,Life Sciences,Female,4,Sales Executive,2,Married,16862,Yes,3,23,5,3,20,3
34,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,5,Research Director,3,Divorced,20000,No,3,30,2,4,30,19
49,No,Travel_Rarely,Research & Development,5,Technical Degree,Female,5,Healthcare Representative,3,Single,20000,Yes,3,36,5,2,36,2
33,No,Travel_Rarely,Research & Development,2,Medical,Male,3,Research Director,2,Single,15673,No,3,22,5,4,4,4
33,No,Non-Travel,Research & Development,2,Life Sciences,Male,3,Healthcare Representative,1,Divorced,17539,Yes,3,32,5,1,12,12
56,No,Non-Travel,Research & Development,1,Life Sciences,Male,5,Laboratory Technician,2,Single,20000,No,3,28,5,1,27,3
48,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Research Scientist,3,Divorced,14626,No,3,30,3,1,24,7
41,No,Travel_Rarely,Human Resources,1,Human Resources,Male,4,Human Resources,3,Divorced,17081,No,3,34,5,4,34,16
18,Yes,Non-Travel,Sales,3,Technical Degree,Male,4,Sales Representative,4,Married,19000,No,3,38,2,4,38,4
28,No,Travel_Frequently,Sales,3,Technical Degree,Female,2,Sales Representative,1,Single,11646,No,3,17,5,3,6,6
38,No,Travel_Frequently,Sales,3,Technical Degree,Male,2,Sales Executive,4,Married,15488,No,3,37,1,2,37,0
21,No,Travel_Rarely,Sales,2,Marketing,Male,5,Manager,3,Divorced,19000,No,3,31,3,2,31,12
24,No,Non-Travel,Research & Development,2,Other,Male,3,Research Scientist,3,Married,19214,Yes,4,39,1,4,2,2
43,No,Travel_Rarely,Human Resources,1,Life Sciences,Female,2,Human Resources,4,Married,10813,No,3,38,3,4,38,13
29,No,Travel_Rarely,Sales,4,Other,Male,3,Sales Executive,4,Married,16999,No,3,36,1,1,36,2
48,No,Non-Travel,Sales,1,Marketing,Male,1,Manager,3,Single,10494,No,3,21,0,4,21,4
34,No,Non-Travel,Research & Development,3,Human Resources,Female,4,Healthcare Representative,4,Divorced,18117,No,3,31,4,1,7,6
50,No,Travel_Rarely,Human Resources,1,Medical,Female,5,Manager,4,Divorced,15897,No,3,16,4,4,16,0
28,No,Travel_Frequently,Sales,4,Human Resources,Male,4,Sales Executive,1,Divorced,18523,Yes,4,26,3,2,26,11
45,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,5,Research Scientist,3,Married,20000,No,3,32,0,3,32,10
49,No,Travel_Rarely,Sales,1,Medical,Female,1,Manager,2,Married,6907,Yes,3,16,2,4,16,7
18,No,Travel_Rarely,Sales,3,Other,Female,4,Sales Executive,1,Single,13974,Yes,3,11,0,1,11,5
45,No,Travel_Rarely,Human Resources,3,Human Resources,Male,1,Manager,2,Married,11129,No,3,34,6,3,26,1
59,No,Non-Travel,Human Resources,2,Life Sciences,Female,5,Manager,4,Married,15640,No,3,26,3,1,7,7
24,No,Travel_Rarely,Sales,1,Human Resources,Male,2,Sales Executive,4,Divorced,13388,Yes,3,22,0,1,22,19
19,No,Travel_Rarely,Human Resources,4,Medical,Male,4,Manager,2,Divorced,15354,No,3,28,2,3,28,19
59,No,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,4,Divorced,13097,No,3,38,3,3,19,13
41,No,Travel_Rarely,Human Resources,1,Human Resources,Male,4,Human Resources,4,Divorced,17600,No,4,32,4,3,15,0
21,No,Travel_Rarely,Research & Development,5,Marketing,Male,4,Research Scientist,1,Divorced,20000,No,3,37,5,4,16,9
36,No,Travel_Rarely,Research & Development,3,Human Resources,Female,4,Research Scientist,2,Single,15785,No,3,15,0,3,15,15
43,No,Travel_Frequently,Research & Development,4,Other,Male,3,Laboratory Technician,1,Divorced,16170,Yes,3,23,4,4,18,3
28,No,Travel_Rarely,Research & Development,4,Human Resources,Male,1,Research Scientist,2,Married,14390,No,3,38,4,2,7,7
57,No,Travel_Rarely,Sales,4,Human Resources,Male,1,Sales Executive,1,Married,15448,Yes,3,37,1,2,37,15
28,No,Travel_Rarely,Sales,3,Marketing,Male,4,Sales Executive,3,Single,19000,No,3,37,2,1,37,19
20,Yes,Travel_Rarely,Sales,1,Technical Degree,Female,2,Sales Representative,3,Married,12537,No,3,28,6,1,28,0
29,No,Non-Travel,Research & Development,2,Medical,Male,4,Research Scientist,2,Married,19270,No,3,35,5,4,35,15
20,Yes,Travel_Frequently,Sales,1,Other,Male,3,Manager,3,Married,16408,Yes,3,34,0,1,25,18
59,No,Non-Travel,Research & Development,2,Life Sciences,Male,5,Laboratory Technician,1,Married,20000,Yes,3,30,4,2,30,8
44,Yes,Travel_Rarely,Human Resources,4,Medical,Male,3,Human Resources,2,Divorced,13352,No,3,11,4,4,11,8
19,No,Travel_Rarely,Sales,1,Medical,Male,2,Sales Executive,3,Divorced,10934,No,3,21,6,4,16,8
33,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,4,Laboratory Technician,3,Married,18074,No,4,34,2,3,14,14
19,No,Travel_Rarely,Research & Development,5,Medical,Female,1,Laboratory Technician,2,Married,10925,No,3,20,5,4,8,8
47,No,Travel_Rarely,Human Resources,4,Medical,Male,4,Manager,3,Single,17600,No,3,38,5,1,38,12
37,No,Travel_Rarely,Sales,4,Marketing,Female,2,Sales Executive,3,Married,15331,Yes,3,38,6,2,11,7
55,No,Travel_Rarely,Research & Development,2,Marketing,Female,1,Research Director,2,Single,10516,Yes,3,31,4,1,31,15
45,No,Travel_Frequently,Research & Development,5,Marketing,Female,3,Laboratory Technician,3,Divorced,16123,No,3,24,4,2,24,17
42,No,Travel_Rarely,Human Resources,4,Marketing,Male,5,Manager,3,Married,17600,No,4,38,4,3,38,0
49,No,Travel_Rarely,Research & Development,4,Marketing,Male,5,Healthcare Representative,3,Single,20000,Yes,3,19,4,2,17,0
27,No,Travel_Rarely,Research & Development,5,Other,Male,4,Laboratory Technician,3,Married,18972,Yes,4,14,1,3,14,11
59,Yes,Non-Travel,Research & Development,5,Life Sciences,Female,3,Healthcare Representative,4,Married,15776,No,3,35,1,1,31,5
57,No,Travel_Rarely,Human Resources,1,Technical Degree,Female,2,Manager,2,Married,11042,Yes,3,20,6,3,5,5
50,No,Travel_Rarely,Research & Development,2,Human Resources,Male,5,Laboratory Technician,4,Single,20000,No,3,34,5,4,34,4
30,No,Travel_Rarely,Sales,5,Other,Male,3,Sales Executive,4,Divorced,16631,No,3,35,3,4,33,15
58,Yes,Travel_Rarely,Human Resources,5,Marketing,Female,4,Manager,1,Single,15373,Yes,3,37,0,2,37,17
59,No,Non-Travel,Research & Development,3,Technical Degree,Female,1,Healthcare Representative,4,Single,7731,Yes,4,4,2,1,4,4
54,No,Travel_Rarely,Research & Development,5,Human Resources,Female,4,Healthcare Representative,4,Single,17393,No,3,17,3,1,17,17
33,No,Non-Travel,Sales,2,Medical,Female,4,Manager,1,Married,14861,No,4,15,1,2,15,0
39,No,Non-Travel,Research & Development,4,Other,Male,3,Laboratory Technician,3,Single,14935,No,4,7,1,4,7,7
37,No,Travel_Rarely,Research & Development,4,Medical,Male,5,Research Scientist,3,Single,20000,No,4,24,1,3,24,7
44,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Research Scientist,4,Married,16712,No,3,31,3,2,31,2
58,No,Travel_Rarely,Sales,4,Life Sciences,Male,1,Manager,1,Married,10847,No,3,25,1,3,25,4
33,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,3,Single,18296,No,3,37,3,3,21,7
51,No,Travel_Rarely,Human Resources,5,Technical Degree,Female,2,Manager,1,Single,13212,Yes,3,30,1,1,30,18
49,No,Travel_Rarely,Sales,4,Life Sciences,Male,4,Manager,2,Married,17894,No,3,23,4,4,9,9
43,No,Non-Travel,Human Resources,1,Life Sciences,Female,5,Human Resources,2,Single,14224,No,3,11,4,3,11,11
42,No,Travel_Rarely,Research & Development,4,Medical,Male,1,Healthcare Representative,2,Married,10496,No,3,27,0,4,27,0
19,No,Travel_Rarely,Human Resources,5,Life Sciences,Female,4,Human Resources,2,Single,16170,No,4,27,1,1,5,5
29,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Director,4,Single,15533,No,4,19,6,2,19,17
