Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,EducationLabel,JobSatisfactionLabel,WorkLifeBalanceLabel,PerformanceLabel,JobLevelLabel
29,No,Travel_Rarely,Human Resources,1,Medical,Male,3,Human Resources,2,Married,14035,No,3,23,2,3,23,12,Below College,Medium,Better,Excellent,Senior
18,No,Non-Travel,Sales,1,Other,Female,4,Sales Executive,4,Married,15856,No,3,25,1,1,19,10,Below College,Very High,Bad,Excellent,Lead
57,No,Travel_Rarely,Research & Development,3,Human Resources,Male,5,Laboratory Technician,3,Single,20000,No,3,15,1,1,15,11,Bachelor,High,Bad,Excellent,Executive
59,No,Travel_Rarely,Sales,2,Human Resources,Female,3,Sales Executive,1,Married,12989,No,3,11,5,1,11,11,College,Low,Bad,Excellent,Senior
28,No,Travel_Rarely,Research & Development,2,Marketing,Male,2,Research Scientist,1,Married,16803,No,4,34,2,2,12,12,College,Low,Good,Outstanding,Mid
56,No,Travel_Rarely,Research & Development,3,Medical,Male,5,Healthcare Representative,4,Single,20000,No,3,38,1,1,38,18,Bachelor,Very High,Bad,Excellent,Executive
48,No,Travel_Rarely,Research & Development,1,Marketing,Male,1,Research Director,4,Married,10556,Yes,3,24,2,3,24,12,Below College,Very High,Better,Excellent,Junior
34,No,Travel_Rarely,Sales,1,Technical Degree,Male,4,Sales Representative,4,Married,19000,No,3,31,1,2,31,13,Below College,Very High,Good,Excellent,Lead
50,No,Travel_Rarely,Sales,5,Marketing,Female,2,Sales Executive,4,Married,14374,No,3,32,4,2,23,17,Doctor,Very High,Good,Excellent,Mid
49,No,Travel_Rarely,Sales,4,Medical,Male,4,Manager,3,Married,16306,No,3,15,1,1,8,8,Master,High,Bad,Excellent,Lead
46,No,Non-Travel,Human Resources,2,Human Resources,Male,5,Manager,4,Single,17600,No,3,39,1,4,39,3,College,Very High,Best,Excellent,Executive
38,No,Travel_Rarely,Human Resources,2,Technical Degree,Male,3,Human Resources,2,Divorced,12933,Yes,3,22,6,2,22,9,College,Medium,Good,Excellent,Senior
38,No,Travel_Frequently,Research & Development,2,Medical,Male,4,Research Director,1,Single,18351,Yes,4,18,4,1,12,12,College,Low,Bad,Outstanding,Lead
57,Yes,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Healthcare Representative,4,Single,13951,No,3,31,0,3,31,3,Master,Very High,Better,Excellent,Junior
40,Yes,Travel_Rarely,Research & Development,5,Life Sciences,Male,2,Healthcare Representative,2,Divorced,13858,No,4,14,2,4,14,11,Doctor,Medium,Best,Outstanding,Mid
23,No,Travel_Rarely,Sales,4,Medical,Female,1,Sales Executive,4,Married,12582,No,4,35,6,2,35,12,Master,Very High,Good,Outstanding,Junior
39,No,Non-Travel,Human Resources,1,Life Sciences,Male,4,Human Resources,2,Single,16409,No,4,27,3,4,4,3,Below College,Medium,Best,Outstanding,Lead
55,No,Travel_Rarely,Research & Development,1,Marketing,Male,3,Healthcare Representative,3,Single,15535,No,3,21,4,2,21,9,Below College,High,Good,Excellent,Senior
54,No,Travel_Rarely,Research & Development,2,Medical,Female,3,Research Director,1,Divorced,13893,Yes,3,15,6,4,15,2,College,Low,Best,Excellent,Senior
25,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,1,Married,9606,Yes,3,15,0,4,9,9,Bachelor,Low,Best,Excellent,Junior
58,No,Travel_Rarely,Sales,2,Other,Female,5,Sales Executive,3,Married,17838,Yes,3,23,1,3,23,1,College,High,Better,Excellent,Executive
52,Yes,Travel_Rarely,Sales,3,Human Resources,Male,5,Manager,2,Married,19000,No,3,35,5,4,17,16,Bachelor,Medium,Best,Excellent,Executive
28,No,Travel_Rarely,Research & Development,4,Marketing,Female,3,Research Scientist,4,Single,14973,Yes,3,17,0,3,17,5,Master,Very High,Better,Excellent,Senior
41,No,Travel_Rarely,Sales,1,Medical,Female,1,Manager,2,Married,9759,No,3,38,4,1,6,6,Below College,Medium,Bad,Excellent,Junior
38,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Research Scientist,1,Single,11260,No,3,22,5,2,3,2,Bachelor,Low,Good,Excellent,Junior
19,No,Travel_Rarely,Sales,4,Human Resources,Female,1,Sales Executive,3,Married,10277,No,3,25,1,3,25,17,Master,High,Better,Excellent,Junior
57,No,Travel_Rarely,Research & Development,1,Human Resources,Male,4,Laboratory Technician,3,Single,15905,Yes,3,10,0,2,4,0,Below College,High,Good,Excellent,Lead
36,No,Travel_Frequently,Sales,3,Life Sciences,Female,5,Sales Representative,2,Married,16601,Yes,3,15,3,3,15,15,Bachelor,Medium,Better,Excellent,Executive
56,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,5,Healthcare Representative,2,Married,20000,No,3,34,2,2,34,6,College,Medium,Good,Excellent,Executive
45,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Healthcare Representative,3,Married,17887,No,3,25,2,3,25,2,College,High,Better,Excellent,Lead
34,No,Travel_Rarely,Sales,2,Technical Degree,Male,2,Sales Representative,1,Single,12636,No,3,17,4,2,17,3,College,Low,Good,Excellent,Mid
23,No,Travel_Rarely,Research & Development,4,Marketing,Male,4,Research Scientist,4,Married,20000,No,3,28,6,1,28,8,Master,Very High,Bad,Excellent,Lead
36,No,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Director,4,Married,11424,No,3,22,1,2,22,4,College,Very High,Good,Excellent,Junior
55,No,Travel_Rarely,Research & Development,5,Marketing,Male,4,Research Director,2,Married,18861,No,3,13,1,1,13,13,Doctor,Medium,Bad,Excellent,Lead
45,No,Travel_Rarely,Human Resources,1,Human Resources,Male,1,Human Resources,3,Married,9198,No,3,22,2,1,14,14,Below College,High,Bad,Excellent,Junior
19,No,Travel_Rarely,Research & Development,4,Other,Female,3,Healthcare Representative,3,Married,15409,No,3,32,0,1,32,7,Master,High,Bad,Excellent,Senior
55,No,Travel_Rarely,Sales,2,Marketing,Female,1,Manager,3,Married,10905,No,3,35,1,4,24,5,College,High,Best,Excellent,Junior
54,No,Travel_Rarely,Sales,1,Marketing,Male,5,Sales Executive,1,Married,19000,No,3,26,3,2,20,17,Below College,Low,Good,Excellent,Executive
21,No,Travel_Rarely,Sales,3,Life Sciences,Male,4,Manager,2,Divorced,17806,No,3,16,3,4,16,16,Bachelor,Medium,Best,Excellent,Lead
39,No,Travel_Rarely,Research & Development,2,Human Resources,Male,1,Research Scientist,2,Single,13866,No,3,38,1,4,22,14,College,Medium,Best,Excellent,Junior
43,No,Travel_Rarely,Sales,1,Marketing,Male,2,Sales Representative,2,Single,11692,No,3,18,1,2,16,6,Below College,Medium,Good,Excellent,Mid
53,No,Travel_Rarely,Research & Development,5,Medical,Male,3,Laboratory Technician,1,Married,15035,No,3,13,2,1,13,9,Doctor,Low,Bad,Excellent,Senior
30,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Director,2,Divorced,15103,No,3,28,4,4,28,5,Bachelor,Medium,Best,Excellent,Mid
49,Yes,Travel_Frequently,Sales,5,Marketing,Male,2,Manager,4,Divorced,10855,No,3,19,2,4,19,13,Doctor,Very High,Best,Excellent,Mid
34,No,Travel_Rarely,Research & Development,1,Human Resources,Female,2,Research Director,2,Married,12135,Yes,3,29,4,3,29,16,Below College,Medium,Better,Excellent,Mid
58,No,Travel_Rarely,Sales,5,Other,Male,3,Manager,2,Married,15824,Yes,3,18,3,2,18,8,Doctor,Medium,Good,Excellent,Senior
53,No,Travel_Rarely,Sales,1,Medical,Male,3,Sales Representative,2,Married,16723,Yes,3,38,4,4,38,18,Below College,Medium,Best,Excellent,Senior
36,Yes,Travel_Rarely,Research & Development,1,Other,Male,3,Laboratory Technician,1,Married,16944,No,3,35,2,2,12,4,Below College,Low,Good,Excellent,Senior
52,No,Non-Travel,Research & Development,5,Human Resources,Male,3,Research Scientist,4,Married,15986,No,3,17,1,2,17,6,Doctor,Very High,Good,Excellent,Senior
57,No,Travel_Rarely,Research & Development,1,Human Resources,Male,2,Research Director,4,Divorced,13880,Yes,3,22,4,4,22,18,Below College,Very High,Best,Excellent,Mid
45,No,Travel_Rarely,Research & Development,2,Human Resources,Female,5,Laboratory Technician,3,Married,20000,Yes,3,32,2,2,32,19,College,High,Good,Excellent,Executive
18,No,Travel_Rarely,Sales,1,Other,Male,5,Sales Executive,3,Married,19000,No,3,38,3,1,38,6,Below College,High,Bad,Excellent,Executive
59,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,3,Research Scientist,4,Married,19724,Yes,3,39,5,4,39,1,Master,Very High,Best,Excellent,Senior
35,No,Travel_Rarely,Research & Development,1,Medical,Female,4,Research Scientist,2,Married,15514,Yes,3,17,4,4,17,15,Below College,Medium,Best,Excellent,Lead
57,No,Travel_Rarely,Research & Development,4,Human Resources,Female,1,Healthcare Representative,2,Married,8526,No,3,13,3,4,8,8,Master,Medium,Best,Excellent,Junior
50,Yes,Travel_Rarely,Sales,1,Technical Degree,Female,4,Sales Representative,2,Married,17461,Yes,3,32,3,3,32,7,Below College,Medium,Better,Excellent,Lead
29,No,Travel_Rarely,Research & Development,1,Life Sciences,Male,4,Healthcare Representative,1,Single,20000,Yes,3,37,0,3,31,5,Below College,Low,Better,Excellent,Lead
25,No,Travel_Rarely,Research & Development,5,Technical Degree,Female,4,Research Scientist,2,Single,18348,No,4,29,5,3,16,5,Doctor,Medium,Better,Outstanding,Lead
41,No,Travel_Rarely,Sales,2,Life Sciences,Male,5,Manager,1,Married,19000,No,3,18,4,3,18,8,College,Low,Better,Excellent,Executive
33,No,Travel_Rarely,Human Resources,2,Other,Male,1,Human Resources,4,Divorced,9365,No,3,26,2,4,26,3,College,Very High,Best,Excellent,Junior
21,No,Non-Travel,Sales,3,Technical Degree,Male,4,Sales Executive,2,Single,14715,Yes,3,5,4,1,5,5,Bachelor,Medium,Bad,Excellent,Lead
55,No,Travel_Rarely,Human Resources,5,Other,Male,3,Manager,2,Married,16152,No,3,34,4,2,34,4,Doctor,Medium,Good,Excellent,Senior
44,No,Travel_Rarely,Research & Development,5,Human Resources,Male,5,Research Scientist,3,Married,20000,No,3,36,5,2,36,16,Doctor,High,Good,Excellent,Executive
26,Yes,Travel_Rarely,Sales,2,Technical Degree,Male,3,Sales Representative,4,Single,17392,Yes,4,33,6,4,33,19,College,Very High,Best,Outstanding,Senior
33,No,Travel_Rarely,Research & Development,5,Technical Degree,Female,3,Laboratory Technician,2,Divorced,13500,Yes,3,19,3,1,19,6,Doctor,Medium,Bad,Excellent,Senior
29,Yes,Travel_Frequently,Human Resources,2,Human Resources,Female,4,Human Resources,1,Divorced,13891,Yes,3,24,3,2,24,14,College,Low,Good,Excellent,Lead
48,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,3,Research Scientist,4,Single,12310,No,3,10,3,1,3,3,Doctor,Very High,Bad,Excellent,Senior
41,No,Travel_Rarely,Research & Development,1,Human Resources,Male,1,Research Director,3,Married,8813,No,3,9,3,4,9,9,Below College,High,Best,Excellent,Junior
31,Yes,Travel_Rarely,Research & Development,2,Medical,Female,3,Research Director,4,Married,14300,No,4,28,5,3,9,9,College,Very High,Better,Outstanding,Senior
42,Yes,Travel_Rarely,Research & Development,2,Technical Degree,Male,4,Research Scientist,1,Divorced,16920,No,3,23,2,1,23,10,College,Low,Bad,Excellent,Lead
51,No,Travel_Rarely,Research & Development,4,Medical,Female,3,Research Scientist,3,Single,14842,No,3,33,1,2,20,12,Master,High,Good,Excellent,Senior
20,No,Travel_Rarely,Sales,5,Human Resources,Male,5,Sales Representative,1,Single,19000,No,3,23,0,2,10,8,Doctor,Low,Good,Excellent,Executive
41,No,Travel_Rarely,Research & Development,5,Other,Female,5,Research Scientist,4,Married,20000,No,3,26,6,2,26,9,Doctor,Very High,Good,Excellent,Executive
59,No,Travel_Rarely,Sales,2,Human Resources,Male,5,Sales Representative,3,Divorced,19000,Yes,3,31,6,3,15,3,College,High,Better,Excellent,Executive
26,No,Travel_Rarely,Human Resources,1,Marketing,Female,2,Human Resources,1,Single,10945,No,3,25,3,1,25,16,Below College,Low,Bad,Excellent,Mid
43,No,Travel_Rarely,Human Resources,1,Medical,Female,5,Human Resources,4,Married,16547,No,3,33,3,1,29,13,Below College,Very High,Bad,Excellent,Executive
37,No,Travel_Rarely,Sales,1,Marketing,Male,5,Sales Representative,1,Single,18613,No,3,23,0,2,15,15,Below College,Low,Good,Excellent,Executive
57,Yes,Non-Travel,Research & Development,5,Medical,Male,2,Research Scientist,2,Divorced,11421,No,3,6,3,1,6,6,Doctor,Medium,Bad,Excellent,Mid
27,No,Travel_Rarely,Human Resources,4,Other,Female,5,Human Resources,4,Single,17600,No,3,28,1,2,15,15,Master,Very High,Good,Excellent,Executive
36,No,Travel_Rarely,Sales,2,Marketing,Male,4,Sales Representative,3,Divorced,17343,No,3,34,6,1,34,0,College,High,Bad,Excellent,Lead
20,No,Travel_Rarely,Research & Development,3,Marketing,Female,5,Healthcare Representative,3,Married,16505,Yes,3,15,4,3,15,6,Bachelor,High,Better,Excellent,Executive
41,No,Travel_Rarely,Human Resources,4,Medical,Male,5,Manager,2,Married,17600,No,3,39,0,3,39,9,Master,Medium,Better,Excellent,Executive
22,No,Travel_Rarely,Sales,3,Human Resources,Male,2,Manager,1,Divorced,14862,No,3,36,6,4,11,8,Bachelor,Low,Best,Excellent,Mid
20,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Laboratory Technician,1,Divorced,20000,No,3,34,2,4,34,2,Master,Low,Best,Excellent,Lead
44,No,Non-Travel,Sales,1,Human Resources,Male,3,Sales Executive,3,Married,14928,Yes,3,28,6,4,20,13,Below College,High,Best,Excellent,Senior
33,Yes,Travel_Rarely,Human Resources,5,Life Sciences,Female,1,Human Resources,1,Single,9254,Yes,3,35,0,1,35,14,Doctor,Low,Bad,Excellent,Junior
32,Yes,Travel_Rarely,Human Resources,3,Medical,Male,4,Manager,4,Married,14661,No,3,22,1,3,16,1,Bachelor,Very High,Better,Excellent,Lead
52,No,Travel_Rarely,Human Resources,4,Technical Degree,Male,3,Manager,4,Married,15492,No,3,33,5,3,31,13,Master,Very High,Better,Excellent,Senior
29,No,Non-Travel,Research & Development,5,Human Resources,Male,4,Healthcare Representative,3,Married,17641,No,3,5,2,3,5,5,Doctor,High,Better,Excellent,Lead
58,No,Travel_Rarely,Human Resources,3,Marketing,Male,3,Human Resources,4,Married,15294,No,4,29,4,2,23,6,Bachelor,Very High,Good,Outstanding,Senior
43,No,Travel_Rarely,Research & Development,2,Human Resources,Female,3,Research Director,3,Single,15823,No,3,33,3,1,26,3,College,High,Bad,Excellent,Senior
51,No,Travel_Rarely,Sales,4,Medical,Female,4,Sales Representative,1,Married,16683,No,3,31,0,1,19,17,Master,Low,Bad,Excellent,Lead
40,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Healthcare Representative,1,Married,14227,Yes,3,28,2,4,24,4,College,Low,Best,Excellent,Mid
48,No,Travel_Rarely,Sales,1,Technical Degree,Female,4,Manager,1,Single,13437,Yes,3,8,0,2,1,1,Below College,Low,Good,Excellent,Lead
37,No,Non-Travel,Research & Development,2,Human Resources,Female,4,Research Director,2,Married,13430,No,3,8,4,2,8,6,College,Medium,Good,Excellent,Lead
29,No,Non-Travel,Sales,2,Human Resources,Male,3,Sales Representative,3,Married,17666,No,3,38,0,3,27,14,College,High,Better,Excellent,Senior
40,No,Travel_Rarely,Sales,4,Other,Female,1,Sales Representative,4,Married,11124,No,3,37,6,4,37,0,Master,Very High,Best,Excellent,Junior
21,No,Travel_Rarely,Sales,1,Human Resources,Male,3,Sales Executive,1,Single,10917,No,3,4,6,1,2,2,Below College,Low,Bad,Excellent,Senior
40,No,Travel_Rarely,Research & Development,2,Medical,Male,5,Research Scientist,2,Married,20000,Yes,3,19,2,2,19,0,College,Medium,Good,Excellent,Executive
18,No,Travel_Rarely,Sales,5,Life Sciences,Female,4,Sales Representative,4,Single,16352,No,3,31,1,3,5,5,Doctor,Very High,Better,Excellent,Lead
42,No,Travel_Rarely,Research & Development,3,Other,Male,4,Healthcare Representative,4,Married,19645,No,3,38,5,1,38,17,Bachelor,Very High,Bad,Excellent,Lead
19,No,Non-Travel,Sales,2,Life Sciences,Female,2,Sales Representative,4,Married,12086,No,3,37,2,3,32,13,College,Very High,Better,Excellent,Mid
47,No,Travel_Rarely,Sales,1,Marketing,Female,3,Sales Executive,1,Married,14158,Yes,3,17,0,1,0,0,Below College,Low,Bad,Excellent,Senior
20,No,Travel_Rarely,Research & Development,2,Medical,Male,2,Research Scientist,4,Single,16170,No,3,36,4,3,36,9,College,Very High,Better,Excellent,Mid
38,No,Travel_Rarely,Research & Development,3,Other,Female,4,Research Scientist,3,Married,16021,No,4,20,6,1,5,5,Bachelor,High,Bad,Outstanding,Lead
42,No,Travel_Frequently,Sales,1,Technical Degree,Male,3,Sales Representative,2,Divorced,16339,No,4,33,3,4,33,3,Below College,Medium,Best,Outstanding,Senior
37,Yes,Travel_Rarely,Research & Development,4,Other,Male,3,Laboratory Technician,4,Single,14908,No,3,14,3,1,14,14,Master,Very High,Bad,Excellent,Senior
39,Yes,Travel_Rarely,Human Resources,1,Marketing,Female,5,Manager,4,Divorced,16735,Yes,3,25,4,1,25,15,Below College,Very High,Bad,Excellent,Executive
38,Yes,Travel_Rarely,Research & Development,4,Technical Degree,Female,5,Research Scientist,3,Married,17834,Yes,3,18,0,1,13,12,Master,High,Bad,Excellent,Executive
50,No,Travel_Rarely,Sales,1,Other,Male,1,Manager,4,Married,12776,Yes,3,39,5,3,6,6,Below College,Very High,Better,Excellent,Junior
55,Yes,Travel_Rarely,Sales,3,Technical Degree,Male,5,Manager,1,Single,19000,No,4,39,4,2,30,10,Bachelor,Low,Good,Outstanding,Executive
32,Yes,Travel_Rarely,Human Resources,3,Human Resources,Female,3,Manager,1,Single,12668,No,3,23,0,1,23,10,Bachelor,Low,Bad,Excellent,Senior
32,No,Travel_Rarely,Sales,1,Technical Degree,Female,5,Sales Executive,1,Divorced,18686,No,3,30,2,1,30,5,Below College,Low,Bad,Excellent,Executive
42,No,Travel_Rarely,Human Resources,2,Other,Female,1,Manager,4,Married,9196,Yes,3,28,5,4,28,0,College,Very High,Best,Excellent,Junior
38,No,Non-Travel,Research & Development,3,Technical Degree,Male,4,Laboratory Technician,2,Single,20000,No,3,39,1,1,31,5,Bachelor,Medium,Bad,Excellent,Lead
41,No,Travel_Frequently,Human Resources,4,Medical,Male,5,Human Resources,2,Married,16754,No,3,16,0,4,16,12,Master,Medium,Best,Excellent,Executive
22,No,Travel_Rarely,Research & Development,4,Human Resources,Male,3,Research Scientist,4,Single,13568,Yes,3,13,3,1,13,4,Master,Very High,Bad,Excellent,Senior
23,No,Travel_Rarely,Human Resources,5,Human Resources,Female,4,Human Resources,2,Divorced,16621,No,3,39,3,3,39,14,Doctor,Medium,Better,Excellent,Lead
40,Yes,Non-Travel,Research & Development,4,Marketing,Male,3,Research Director,2,Married,17990,Yes,3,35,6,2,35,17,Master,Medium,Good,Excellent,Senior
21,No,Travel_Rarely,Research & Development,5,Human Resources,Male,4,Research Scientist,4,Divorced,18423,Yes,3,25,5,2,23,19,Doctor,Very High,Good,Excellent,Lead
44,Yes,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Healthcare Representative,1,Divorced,15418,Yes,3,36,1,2,26,13,Below College,Low,Good,Excellent,Senior
35,No,Travel_Rarely,Research & Development,1,Medical,Male,5,Research Director,4,Single,20000,No,3,24,0,3,24,14,Below College,Very High,Better,Excellent,Executive
38,Yes,Travel_Rarely,Research & Development,1,Marketing,Female,5,Healthcare Representative,1,Married,19969,No,3,31,1,4,31,4,Below College,Low,Best,Excellent,Executive
45,No,Travel_Frequently,Human Resources,2,Life Sciences,Female,1,Manager,1,Married,8303,No,4,17,6,2,17,3,College,Low,Good,Outstanding,Junior
52,Yes,Travel_Rarely,Human Resources,2,Technical Degree,Female,4,Human Resources,2,Married,13913,No,3,26,2,3,17,1,College,Medium,Better,Excellent,Lead
39,Yes,Travel_Rarely,Research & Development,5,Life Sciences,Male,1,Research Scientist,2,Divorced,13637,No,3,36,1,3,36,6,Doctor,Medium,Better,Excellent,Junior
57,No,Travel_Rarely,Research & Development,4,Marketing,Male,2,Healthcare Representative,1,Married,14737,No,3,36,2,1,25,9,Master,Low,Bad,Excellent,Mid
40,Yes,Travel_Rarely,Research & Development,4,Human Resources,Female,5,Laboratory Technician,1,Single,18078,No,3,18,3,4,8,8,Master,Low,Best,Excellent,Executive
20,No,Non-Travel,Research & Development,1,Medical,Female,4,Laboratory Technician,2,Divorced,17244,No,3,38,2,3,34,9,Below College,Medium,Better,Excellent,Lead
57,No,Travel_Rarely,Sales,3,Marketing,Female,1,Manager,3,Single,10968,No,3,34,0,4,7,7,Bachelor,High,Best,Excellent,Junior
27,No,Travel_Rarely,Sales,2,Life Sciences,Male,1,Sales Representative,1,Single,9808,Yes,4,19,5,2,19,16,College,Low,Good,Outstanding,Junior
42,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Research Scientist,1,Married,11685,No,3,21,5,2,21,12,College,Low,Good,Excellent,Mid
25,No,Travel_Frequently,Sales,1,Marketing,Female,1,Manager,1,Divorced,10288,No,4,30,0,2,18,0,Below College,Low,Good,Outstanding,Junior
28,No,Travel_Rarely,Sales,2,Other,Female,3,Sales Representative,2,Married,13515,Yes,4,29,0,1,29,0,College,Medium,Bad,Outstanding,Senior
22,No,Travel_Rarely,Sales,1,Other,Female,5,Sales Executive,4,Single,19000,No,4,38,0,1,27,14,Below College,Very High,Bad,Outstanding,Executive
